2020-07-28-16_29_03,BME280 test
2020-07-28-16_29_04,Found MCP9808!
2020-07-28-16_29_05,-- Default Test --
2020-07-28-16_29_06,
2020-07-28-16_29_07,Log start...
2020-07-28-16_30_22,TVOC,466,eCO2,631,H20,Ethanol,0,Temperature,42.29,Pressure,375.30,Altitude,7634.48,Humidity,14.38,Temp,31.9375,X_Ori,128.1875,Y_Ori,17.0000,Z_Ori,13.3750
2020-07-28-16_30_23,TVOC,463,eCO2,631,H20,Ethanol,0,Temperature,42.29,Pressure,375.02,Altitude,7639.69,Humidity,14.37,Temp,31.9375,X_Ori,90.0000,Y_Ori,9.5000,Z_Ori,16.8125
2020-07-28-16_30_24,TVOC,458,eCO2,629,H20,Ethanol,0,Temperature,42.29,Pressure,374.68,Altitude,7645.89,Humidity,14.37,Temp,31.9375,X_Ori,317.1250,Y_Ori,17.5000,Z_Ori,2.4375
2020-07-28-16_30_25,TVOC,457,eCO2,626,H20,Ethanol,0,Temperature,42.28,Pressure,374.49,Altitude,7649.50,Humidity,14.38,Temp,31.9375,X_Ori,204.0000,Y_Ori,10.0625,Z_Ori,19.4375
2020-07-28-16_30_26,TVOC,454,eCO2,620,H20,Ethanol,0,Temperature,42.28,Pressure,374.22,Altitude,7654.45,Humidity,14.33,Temp,31.9375,X_Ori,112.4375,Y_Ori,12.5625,Z_Ori,14.0625
2020-07-28-16_30_27,TVOC,464,eCO2,624,H20,Ethanol,0,Temperature,42.27,Pressure,373.83,Altitude,7661.81,Humidity,14.33,Temp,31.9375,X_Ori,26.8125,Y_Ori,6.2500,Z_Ori,19.9375
2020-07-28-16_30_32,TVOC,468,eCO2,621,H20,Ethanol,0,Temperature,42.27,Pressure,373.40,Altitude,7669.74,Humidity,14.32,Temp,31.9375,X_Ori,266.3125,Y_Ori,10.0625,Z_Ori,14.5625
2020-07-28-16_30_33,TVOC,463,eCO2,619,H20,Ethanol,0,Temperature,42.26,Pressure,373.08,Altitude,7675.82,Humidity,14.33,Temp,31.9375,X_Ori,239.0000,Y_Ori,9.3125,Z_Ori,18.6250
2020-07-28-16_30_34,TVOC,459,eCO2,622,H20,Ethanol,0,Temperature,42.26,Pressure,372.74,Altitude,7682.07,Humidity,14.32,Temp,31.9375,X_Ori,210.2500,Y_Ori,9.0000,Z_Ori,11.7500
2020-07-28-16_30_35,TVOC,458,eCO2,620,H20,Ethanol,0,Temperature,42.25,Pressure,372.38,Altitude,7688.93,Humidity,14.33,Temp,31.9375,X_Ori,117.0000,Y_Ori,6.3750,Z_Ori,18.6875
2020-07-28-16_30_36,TVOC,458,eCO2,619,H20,Ethanol,0,Temperature,42.25,Pressure,372.12,Altitude,7693.81,Humidity,14.32,Temp,31.9375,X_Ori,12.7500,Y_Ori,7.4375,Z_Ori,18.1875
2020-07-28-16_30_37,TVOC,463,eCO2,630,H20,Ethanol,0,Temperature,42.24,Pressure,371.72,Altitude,7701.33,Humidity,14.29,Temp,31.9375,X_Ori,310.5625,Y_Ori,7.0000,Z_Ori,16.6875
2020-07-28-16_30_38,TVOC,455,eCO2,622,H20,Ethanol,0,Temperature,42.24,Pressure,371.26,Altitude,7709.82,Humidity,14.28,Temp,31.9375,X_Ori,202.6250,Y_Ori,4.3750,Z_Ori,19.1875
2020-07-28-16_30_39,TVOC,466,eCO2,622,H20,Ethanol,0,Temperature,42.23,Pressure,370.88,Altitude,7717.09,Humidity,14.28,Temp,31.9375,X_Ori,150.6250,Y_Ori,6.8125,Z_Ori,19.4375
2020-07-28-16_30_40,TVOC,465,eCO2,623,H20,Ethanol,0,Temperature,42.23,Pressure,370.44,Altitude,7725.29,Humidity,14.30,Temp,31.9375,X_Ori,176.8750,Y_Ori,13.9375,Z_Ori,15.9375
2020-07-28-16_30_41,TVOC,460,eCO2,617,H20,Ethanol,0,Temperature,42.23,Pressure,369.95,Altitude,7734.43,Humidity,14.33,Temp,31.9375,X_Ori,275.6875,Y_Ori,1.7500,Z_Ori,28.1875
2020-07-28-16_30_42,TVOC,455,eCO2,617,H20,Ethanol,0,Temperature,42.22,Pressure,369.54,Altitude,7742.16,Humidity,14.36,Temp,31.9375,X_Ori,66.8750,Y_Ori,22.1875,Z_Ori,-19.8125
2020-07-28-16_30_43,TVOC,465,eCO2,617,H20,Ethanol,0,Temperature,42.22,Pressure,369.25,Altitude,7747.73,Humidity,14.38,Temp,31.9375,X_Ori,252.0000,Y_Ori,11.2500,Z_Ori,38.0000
2020-07-28-17_49_48,TVOC,460,eCO2,626,H20,Ethanol,0,Temperature,42.21,Pressure,369.06,Altitude,7751.31,Humidity,14.37,Temp,31.9375,X_Ori,54.9375,Y_Ori,0.2500,Z_Ori,7.0000
2020-07-28-17_49_49,TVOC,455,eCO2,615,H20,Ethanol,0,Temperature,42.21,Pressure,368.72,Altitude,7757.62,Humidity,14.37,Temp,31.9375,X_Ori,191.9375,Y_Ori,6.1250,Z_Ori,16.7500
2020-07-28-17_49_50,TVOC,461,eCO2,624,H20,Ethanol,0,Temperature,42.20,Pressure,368.46,Altitude,7762.60,Humidity,14.35,Temp,31.9375,X_Ori,313.8750,Y_Ori,9.8125,Z_Ori,24.1250
2020-07-28-17_49_51,TVOC,466,eCO2,619,H20,Ethanol,0,Temperature,42.20,Pressure,368.11,Altitude,7769.29,Humidity,14.30,Temp,31.9375,X_Ori,14.1875,Y_Ori,13.1250,Z_Ori,14.6250
2020-07-28-17_49_52,TVOC,466,eCO2,619,H20,Ethanol,0,Temperature,42.20,Pressure,367.84,Altitude,7774.41,Humidity,14.29,Temp,31.9375,X_Ori,7.5000,Y_Ori,7.8125,Z_Ori,13.4375
2020-07-28-17_49_53,TVOC,456,eCO2,620,H20,Ethanol,0,Temperature,42.19,Pressure,367.42,Altitude,7782.36,Humidity,14.25,Temp,31.9375,X_Ori,327.1250,Y_Ori,7.9375,Z_Ori,14.6250
2020-07-28-17_49_54,TVOC,460,eCO2,624,H20,Ethanol,0,Temperature,42.18,Pressure,367.09,Altitude,7788.46,Humidity,14.22,Temp,31.9375,X_Ori,291.8750,Y_Ori,4.3750,Z_Ori,17.8750
2020-07-28-17_49_55,TVOC,457,eCO2,620,H20,Ethanol,0,Temperature,42.18,Pressure,366.85,Altitude,7792.99,Humidity,14.21,Temp,31.9375,X_Ori,268.2500,Y_Ori,8.8750,Z_Ori,17.9375
2020-07-28-17_49_56,TVOC,460,eCO2,620,H20,Ethanol,0,Temperature,42.17,Pressure,366.51,Altitude,7799.60,Humidity,14.22,Temp,31.9375,X_Ori,321.2500,Y_Ori,10.0625,Z_Ori,15.1875
2020-07-28-17_49_57,TVOC,470,eCO2,619,H20,Ethanol,0,Temperature,42.17,Pressure,366.23,Altitude,7804.84,Humidity,14.21,Temp,31.9375,X_Ori,9.1875,Y_Ori,2.1875,Z_Ori,17.0625
2020-07-28-17_49_58,TVOC,466,eCO2,610,H20,Ethanol,0,Temperature,42.17,Pressure,366.01,Altitude,7808.98,Humidity,14.22,Temp,31.9375,X_Ori,6.1250,Y_Ori,1.3125,Z_Ori,16.0625
2020-07-28-17_49_59,TVOC,453,eCO2,612,H20,Ethanol,0,Temperature,42.16,Pressure,365.74,Altitude,7814.05,Humidity,14.24,Temp,31.9375,X_Ori,339.2500,Y_Ori,12.1875,Z_Ori,15.3750
2020-07-28-17_50_00,TVOC,458,eCO2,603,H20,Ethanol,0,Temperature,42.15,Pressure,365.36,Altitude,7821.31,Humidity,14.22,Temp,31.9375,X_Ori,342.4375,Y_Ori,10.6875,Z_Ori,16.5000
